source_ip,timestamp,raw_url,scheme,host,port,effective_port,path,path_segments,path_depth,query_string,query_params,query_param_count,fragment,file_extension,method,status_code,user_agent,referrer,source
10.0.0.168,2026-04-07T07:48:26.611822,http://admin.example.com/comment?search=<script>alert('XSS')</script>,http,admin.example.com,,80,/comment,comment,1,search=%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,search=<script>alert('XSS')</script>,1,,,POST,,masscan/1.3,,pcap
172.16.0.204,2026-04-07T07:48:26.612798,http://test-app.local/load?src=gopher%3A%2F%2Flocalhost%3A6379%2F_%2A1%250d%250a%248%250d%250aflushall%250d%250a,http,test-app.local,,80,/load,load,1,src=gopher%3A%2F%2Flocalhost%3A6379%2F_%2A1%0D%0A%248%0D%0Aflushall%0D%0A,"src=gopher://localhost:6379/_*1
$8
flushall
",1,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.182,2026-04-07T07:48:26.613777,http://10.0.0.50/index.html,http,10.0.0.50,,80,/index.html,index.html,1,,,0,,html,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.142,2026-04-07T07:48:26.613777,https://192.168.1.100/directory?username=%2A%28%29%7C%2526%27,https,192.168.1.100,,443,/directory,directory,1,username=%2A%28%29%7C%26%27,username=*()|&',1,,,GET,,burpsuite,,pcap
10.0.0.96,2026-04-07T07:48:26.614783,https://test-app.local/notifications,https,test-app.local,,443,/notifications,notifications,1,,,0,,,HEAD,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.187,2026-04-07T07:48:26.614783,http://192.168.1.100/register,http,192.168.1.100,,80,/register,register,1,,,0,,,POST,,python-requests/2.31.0,,pcap
10.0.0.192,2026-04-07T07:48:26.615767,http://example.com/lookup?ip=test|,http,example.com,,80,/lookup,lookup,1,ip=test%7C,ip=test|,1,,,GET,,wfuzz/3.1.0,,pcap
192.168.1.186,2026-04-07T07:48:26.615767,http://secure.example.com/download/..%c0%af..%c0%af..%c0%afetc/passwd,http,secure.example.com,,80,/download/..��..��..��etc/passwd,download;..��..��..��etc;passwd,3,,,0,,,GET,,nuclei,,pcap
10.0.0.46,2026-04-07T07:48:26.616774,http://test-app.local/contact?page=1&limit=10,http,test-app.local,,80,/contact,contact,1,page=1&limit=10,page=1;limit=10,2,,,HEAD,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.213,2026-04-07T07:48:26.616774,http://admin.example.com/about?order=name&brand=apple,http,admin.example.com,,80,/about,about,1,order=name&brand=apple,order=name;brand=apple,2,,,HEAD,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.53,2026-04-07T07:48:26.617758,http://admin.example.com/?limit=10&id=123&brand=apple,http,admin.example.com,,80,/,,0,limit=10&id=123&brand=apple,limit=10;id=123;brand=apple,3,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.242,2026-04-07T07:48:26.617758,http://api.example.com/fetch?path=gopher%3A%2F%2Flocalhost%3A6379%2F_%2A1%250d%250a%248%250d%250aflushall%250d%250a,http,api.example.com,,80,/fetch,fetch,1,path=gopher%3A%2F%2Flocalhost%3A6379%2F_%2A1%0D%0A%248%0D%0Aflushall%0D%0A,"path=gopher://localhost:6379/_*1
$8
flushall
",1,,,GET,,nuclei,,pcap
10.0.0.74,2026-04-07T07:48:26.618734,http://shop.example.com/admin/run?cmd=test|,http,shop.example.com,,80,/admin/run,admin;run,2,cmd=test%7C,cmd=test|,1,,,POST,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.25,2026-04-07T07:48:26.619718,http://example.com/file?template=../../../var/log/auth.log,http,example.com,,80,/file,file,1,template=..%2F..%2F..%2Fvar%2Flog%2Fauth.log,template=../../../var/log/auth.log,1,,,GET,,wfuzz/3.1.0,,pcap
10.0.0.11,2026-04-07T07:48:26.619718,http://api.example.com/search,http,api.example.com,,80,/search,search,1,,,0,,,HEAD,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.156,2026-04-07T07:48:26.620693,http://secure.example.com/products?to=2024-12-31&limit=10,http,secure.example.com,,80,/products,products,1,to=2024-12-31&limit=10,to=2024-12-31;limit=10,2,,,POST,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.82,2026-04-07T07:48:26.620693,http://example.com/image?uri=http%3A%2F%2F%5B%3A%3A1%5D%2Fadmin,http,example.com,,80,/image,image,1,uri=http%3A%2F%2F%5B%3A%3A1%5D%2Fadmin,uri=http://[::1]/admin,1,,,GET,,python-requests/2.31.0,,pcap
10.0.0.104,2026-04-07T07:48:26.621716,http://api.example.com/api/v2/data,http,api.example.com,,80,/api/v2/data,api;v2;data,3,,,0,,,POST,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.186,2026-04-07T07:48:26.621716,https://api.example.com/api/v1/health?order=name&filter=recent&limit=10,https,api.example.com,,443,/api/v1/health,api;v1;health,3,order=name&filter=recent&limit=10,order=name;filter=recent;limit=10,3,,,GET,,curl/8.4.0,,pcap
192.168.1.133,2026-04-07T07:48:26.621716,http://example.com/profile,http,example.com,,80,/profile,profile,1,,,0,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.185,2026-04-07T07:48:26.622974,http://test-app.local/css/style.css,http,test-app.local,,80,/css/style.css,css;style.css,2,,,0,,css,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.38,2026-04-07T07:48:26.622974,https://192.168.1.100/directory?username=admin%29%28%21%28%26%281%3D0,https,192.168.1.100,,443,/directory,directory,1,username=admin%29%28%21%28%26%281%3D0,username=admin)(!(&(1=0,1,,,GET,,sqlmap/1.7.12#dev,,pcap
192.168.1.248,2026-04-07T07:48:26.623963,http://test-app.local/terms?q=laptop&filter=recent&brand=apple,http,test-app.local,,80,/terms,terms,1,q=laptop&filter=recent&brand=apple,q=laptop;filter=recent;brand=apple,3,,,HEAD,,PostmanRuntime/7.35.0,,pcap
10.0.0.81,2026-04-07T07:48:26.624971,http://example.com/dashboard,http,example.com,,80,/dashboard,dashboard,1,,,0,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.96,2026-04-07T07:48:26.624971,http://api.example.com/search?format=json,http,api.example.com,,80,/search,search,1,format=json,format=json,1,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.134,2026-04-07T07:48:26.625958,http://shop.example.com/login?sort=asc&brand=apple,http,shop.example.com,,80,/login,login,1,sort=asc&brand=apple,sort=asc;brand=apple,2,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.239,2026-04-07T07:48:26.625958,https://secure.example.com/blog?category=electronics,https,secure.example.com,,443,/blog,blog,1,category=electronics,category=electronics,1,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.197,2026-04-07T07:48:26.625958,https://webapp.internal/js/main.js,https,webapp.internal,,443,/js/main.js,js;main.js,2,,,0,,js,POST,,curl/8.4.0,,pcap
172.16.0.191,2026-04-07T07:48:26.626963,http://secure.example.com/profile?input='-alert(1)-',http,secure.example.com,,80,/profile,profile,1,input=%27-alert%281%29-%27,input='-alert(1)-',1,,,POST,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.205,2026-04-07T07:48:26.626963,https://shop.example.com/events,https,shop.example.com,,443,/events,events,1,,,0,,,POST,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.224,2026-04-07T07:48:26.626963,https://192.168.1.100/about,https,192.168.1.100,,443,/about,about,1,,,0,,,POST,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.181,2026-04-07T07:48:26.626963,https://secure.example.com/news?sort=asc&order=name&filter=recent,https,secure.example.com,,443,/news,news,1,sort=asc&order=name&filter=recent,sort=asc;order=name;filter=recent,3,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.127,2026-04-07T07:48:26.627995,http://shop.example.com/privacy,http,shop.example.com,,80,/privacy,privacy,1,,,0,,,GET,,PostmanRuntime/7.35.0,,pcap
172.16.0.13,2026-04-07T07:48:26.627995,https://test-app.local/search?filter=admin%2A,https,test-app.local,,443,/search,search,1,filter=admin%2A,filter=admin*,1,,,GET,,python-requests/2.31.0,,pcap
10.0.0.160,2026-04-07T07:48:26.628984,https://192.168.1.100/settings,https,192.168.1.100,,443,/settings,settings,1,,,0,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.124,2026-04-07T07:48:26.628984,http://api.example.com/blog/post/1?type=product&from=2024-01-01&brand=apple,http,api.example.com,,80,/blog/post/1,blog;post;1,3,type=product&from=2024-01-01&brand=apple,type=product;from=2024-01-01;brand=apple,3,,,POST,,PostmanRuntime/7.35.0,,pcap
172.16.0.134,2026-04-07T07:48:26.628984,https://shop.example.com/cart?sort=asc&type=product&status=active,https,shop.example.com,,443,/cart,cart,1,sort=asc&type=product&status=active,sort=asc;type=product;status=active,3,,,HEAD,,PostmanRuntime/7.35.0,,pcap
10.0.0.49,2026-04-07T07:48:26.629959,http://test-app.local/api/v1/health,http,test-app.local,,80,/api/v1/health,api;v1;health,3,,,0,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.208,2026-04-07T07:48:26.629959,https://test-app.local/notifications?order=name&from=2024-01-01,https,test-app.local,,443,/notifications,notifications,1,order=name&from=2024-01-01,order=name;from=2024-01-01,2,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.194,2026-04-07T07:48:26.630936,https://admin.example.com/api/execute?cmd=test&&,https,admin.example.com,,443,/api/execute,api;execute,2,cmd=test,cmd=test,1,,,GET,,nikto/2.5.0,,pcap
10.0.0.239,2026-04-07T07:48:26.630936,https://secure.example.com/logout?id=123,https,secure.example.com,,443,/logout,logout,1,id=123,id=123,1,,,POST,,python-requests/2.31.0,,pcap
10.0.0.242,2026-04-07T07:48:26.631912,http://secure.example.com/download?page=....\....\....\etc\passwd,http,secure.example.com,,80,/download,download,1,page=....%5C....%5C....%5Cetc%5Cpasswd,page=....\....\....\etc\passwd,1,,,GET,,nuclei,,pcap
172.16.0.143,2026-04-07T07:48:26.631912,http://admin.example.com/api/v1/health,http,admin.example.com,,80,/api/v1/health,api;v1;health,3,,,0,,,GET,,python-requests/2.31.0,,pcap
172.16.0.108,2026-04-07T07:48:26.631912,http://example.com/logout,http,example.com,,80,/logout,logout,1,,,0,,,POST,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
172.16.0.134,2026-04-07T07:48:26.632887,https://shop.example.com/settings,https,shop.example.com,,443,/settings,settings,1,,,0,,,HEAD,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.154,2026-04-07T07:48:26.632887,http://webapp.internal/contact?limit=10&status=active&filter=recent,http,webapp.internal,,80,/contact,contact,1,limit=10&status=active&filter=recent,limit=10;status=active;filter=recent,3,,,HEAD,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
172.16.0.128,2026-04-07T07:48:26.632887,https://api.example.com/api/v2/data?lang=en&user=john&category=electronics,https,api.example.com,,443,/api/v2/data,api;v2;data,3,lang=en&user=john&category=electronics,lang=en;user=john;category=electronics,3,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
172.16.0.218,2026-04-07T07:48:26.633863,http://192.168.1.100/products?category=1%27%20ORDER%20BY%2010--,http,192.168.1.100,,80,/products,products,1,category=1%27%20ORDER%20BY%2010--,category=1' ORDER BY 10--,1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.36,2026-04-07T07:48:26.633863,http://shop.example.com/news?format=json&filter=recent&page=1,http,shop.example.com,,80,/news,news,1,format=json&filter=recent&page=1,format=json;filter=recent;page=1,3,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.178,2026-04-07T07:48:26.633863,http://test-app.local/products?type=product&status=active&id=123,http,test-app.local,,80,/products,products,1,type=product&status=active&id=123,type=product;status=active;id=123,3,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.137,2026-04-07T07:48:26.633863,https://192.168.1.100/css/style.css?category=electronics&from=2024-01-01&page=1,https,192.168.1.100,,443,/css/style.css,css;style.css,2,category=electronics&from=2024-01-01&page=1,category=electronics;from=2024-01-01;page=1,3,,css,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.55,2026-04-07T07:48:26.633863,http://shop.example.com/settings?brand=apple&id=123&sort=asc,http,shop.example.com,,80,/settings,settings,1,brand=apple&id=123&sort=asc,brand=apple;id=123;sort=asc,3,,,GET,,curl/8.4.0,,pcap
192.168.1.219,2026-04-07T07:48:26.635368,https://api.example.com/directory?username=%2A%29%28uid%3D%2A%29%29%28%7C%28uid%3D%2A,https,api.example.com,,443,/directory,directory,1,username=%2A%29%28uid%3D%2A%29%29%28%7C%28uid%3D%2A,username=*)(uid=*))(|(uid=*,1,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.222,2026-04-07T07:48:26.635368,http://192.168.1.100/search?id=1',http,192.168.1.100,,80,/search,search,1,id=1%27,id=1',1,,,POST,,nuclei,,pcap
192.168.1.88,2026-04-07T07:48:26.636921,http://secure.example.com/contact?lang=en,http,secure.example.com,,80,/contact,contact,1,lang=en,lang=en,1,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.185,2026-04-07T07:48:26.637990,http://example.com/tools?ip=test|,http,example.com,,80,/tools,tools,1,ip=test%7C,ip=test|,1,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.160,2026-04-07T07:48:26.637990,https://admin.example.com/notifications?q=laptop&category=electronics&from=2024-01-01,https,admin.example.com,,443,/notifications,notifications,1,q=laptop&category=electronics&from=2024-01-01,q=laptop;category=electronics;from=2024-01-01,3,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.221,2026-04-07T07:48:26.637990,http://example.com/proxy?fetch=http%3A%2F%2F2130706433%2F,http,example.com,,80,/proxy,proxy,1,fetch=http%3A%2F%2F2130706433%2F,fetch=http://2130706433/,1,,,GET,,nikto/2.5.0,,pcap
172.16.0.160,2026-04-07T07:48:26.637990,https://secure.example.com/api/users?user=john,https,secure.example.com,,443,/api/users,api;users,2,user=john,user=john,1,,,GET,,python-requests/2.31.0,,pcap
10.0.0.239,2026-04-07T07:48:26.638973,https://webapp.internal/api/message?query=%22-alert%281%29-%22,https,webapp.internal,,443,/api/message,api;message,2,query=%22-alert%281%29-%22,"query=""-alert(1)-""",1,,,GET,,dirbuster,,pcap
10.0.0.99,2026-04-07T07:48:26.638973,http://shop.example.com/admin?search=admin'--,http,shop.example.com,,80,/admin,admin,1,search=admin%27--,search=admin'--,1,,,GET,,ZAP/2.14.0,,pcap
192.168.1.56,2026-04-07T07:48:26.638973,http://192.168.1.100/dashboard?order=name,http,192.168.1.100,,80,/dashboard,dashboard,1,order=name,order=name,1,,,HEAD,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.35,2026-04-07T07:48:26.639953,http://api.example.com/tools?exec=test;,http,api.example.com,,80,/tools,tools,1,exec=test%3B,exec=test;,1,,,POST,,wfuzz/3.1.0,,pcap
172.16.0.37,2026-04-07T07:48:26.639953,http://192.168.1.100/notifications?view=list,http,192.168.1.100,,80,/notifications,notifications,1,view=list,view=list,1,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.95,2026-04-07T07:48:26.639953,http://admin.example.com/redir?url=%2F%2Fgoogle.com%252f%40evil.com,http,admin.example.com,,80,/redir,redir,1,url=%2F%2Fgoogle.com%2F%40evil.com,url=//google.com/@evil.com,1,,,GET,,dirbuster,,pcap
10.0.0.188,2026-04-07T07:48:26.640956,http://example.com/events,http,example.com,,80,/events,events,1,,,0,,,GET,,PostmanRuntime/7.35.0,,pcap
172.16.0.188,2026-04-07T07:48:26.640956,http://webapp.internal/search?query=%2A%28%29%7C%2526%27,http,webapp.internal,,80,/search,search,1,query=%2A%28%29%7C%26%27,query=*()|&',1,,,GET,,wfuzz/3.1.0,,pcap
192.168.1.14,2026-04-07T07:48:26.640956,http://192.168.1.100/profile?comment='-alert(1)-',http,192.168.1.100,,80,/profile,profile,1,comment=%27-alert%281%29-%27,comment='-alert(1)-',1,,,POST,,burpsuite,,pcap
192.168.1.130,2026-04-07T07:48:26.640956,https://shop.example.com/api/fetch?target=http%3A%2F%2F0.0.0.0%2F,https,shop.example.com,,443,/api/fetch,api;fetch,2,target=http%3A%2F%2F0.0.0.0%2F,target=http://0.0.0.0/,1,,,GET,,masscan/1.3,,pcap
192.168.1.29,2026-04-07T07:48:26.642043,http://shop.example.com/api/execute?exec=test;,http,shop.example.com,,80,/api/execute,api;execute,2,exec=test%3B,exec=test;,1,,,GET,,gobuster/3.6,,pcap
10.0.0.198,2026-04-07T07:48:26.642043,http://webapp.internal/news?status=active&from=2024-01-01&to=2024-12-31,http,webapp.internal,,80,/news,news,1,status=active&from=2024-01-01&to=2024-12-31,status=active;from=2024-01-01;to=2024-12-31,3,,,GET,,curl/8.4.0,,pcap
10.0.0.116,2026-04-07T07:48:26.642043,https://10.0.0.50/api/products?lang=en&category=electronics,https,10.0.0.50,,443,/api/products,api;products,2,lang=en&category=electronics,lang=en;category=electronics,2,,,POST,,PostmanRuntime/7.35.0,,pcap
172.16.0.5,2026-04-07T07:48:26.643014,http://webapp.internal/help?id=123&q=laptop,http,webapp.internal,,80,/help,help,1,id=123&q=laptop,id=123;q=laptop,2,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.188,2026-04-07T07:48:26.643014,http://secure.example.com/feedback?message=%3Cvideo%3E%3Csource%20onerror%3D%22alert%281%29%22%3E,http,secure.example.com,,80,/feedback,feedback,1,message=%3Cvideo%3E%3Csource%20onerror%3D%22alert%281%29%22%3E,"message=<video><source onerror=""alert(1)"">",1,,,POST,,masscan/1.3,,pcap
172.16.0.81,2026-04-07T07:48:26.644021,http://10.0.0.50/checkout,http,10.0.0.50,,80,/checkout,checkout,1,,,0,,,HEAD,,python-requests/2.31.0,,pcap
10.0.0.225,2026-04-07T07:48:26.644021,http://shop.example.com/api/v1/health?from=2024-01-01,http,shop.example.com,,80,/api/v1/health,api;v1;health,3,from=2024-01-01,from=2024-01-01,1,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
172.16.0.43,2026-04-07T07:48:26.644021,http://admin.example.com/cart?category=electronics&from=2024-01-01,http,admin.example.com,,80,/cart,cart,1,category=electronics&from=2024-01-01,category=electronics;from=2024-01-01,2,,,POST,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.126,2026-04-07T07:48:26.644021,http://shop.example.com/goto?goto=%2F%5Cevil.com,http,shop.example.com,,80,/goto,goto,1,goto=%2F%5Cevil.com,goto=/\evil.com,1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.44,2026-04-07T07:48:26.644021,https://test-app.local/search?user=%2A%29%28uid%3D%2A%29%29%28%7C%28uid%3D%2A,https,test-app.local,,443,/search,search,1,user=%2A%29%28uid%3D%2A%29%29%28%7C%28uid%3D%2A,user=*)(uid=*))(|(uid=*,1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
